treat	bias	n	k	subject	market	indexed	period	price	p1	p2	p3	p4
t5	u	6	4	1	1	T	11	1	0.5	0.5	0.5	0.5
t5	u	6	4	3	1	T	11	1	0.9	1	0.9	0.8
t5	u	6	4	10	2	F	11	0.3	0.4	0.3	0.5	0.4
t5	u	6	4	17	2	F	11	0.899	1	0.9	0.8	0.7
t5	u	6	4	16	2	T	11	0.175	0.4	0.5	0.6	0.5
t5	u	6	4	14	2	T	11	0.399	0.5	0.4	0.2	0.1
t5	u	6	4	18	2	T	11	0.4	0.9	1	1	1
t5	u	6	4	5	2	T	11	0.445	0.9	0.5	0.9	1
t5	u	6	4	9	3	F	11	0.7	0.6	0.7	0.8	0.8
t5	u	6	4	4	3	F	11	0.8	0.5	0.3	0.2	0.5
t5	u	6	4	11	3	T	11	0.125	0.5	0.6	0.3	0.4
t5	u	6	4	8	3	T	11	0.29	0.7	0.7	0.6	0.5
t5	u	6	4	6	3	T	11	0.45	0.7	0.5	0.6	0.7
t5	u	6	4	2	3	T	11	0.998	0.5	0.5	0.3	0.1
t5	u	6	4	14	1	F	12	0.13	0.5	0.4	0.2	0.1
t5	u	6	4	13	1	F	12	1	1	0.9	0.5	0.1
t5	u	6	4	11	1	T	12	0.2	0.5	0.6	0.3	0.4
t5	u	6	4	4	1	T	12	0.75	0.5	0.3	0.2	0.5
t5	u	6	4	7	1	T	12	0.85	1	0.5	0.6	0.1
t5	u	6	4	12	1	T	12	0.924	0.7	0.6	0.8	0.5
t5	u	6	4	5	2	F	12	0.4	0.9	0.5	0.9	1
t5	u	6	4	6	2	F	12	1	0.7	0.5	0.6	0.7
t5	u	6	4	17	2	T	12	0.125	1	0.9	0.8	0.7
t5	u	6	4	2	2	T	12	0.25	0.5	0.5	0.3	0.1
t5	u	6	4	9	2	T	12	0.75	0.6	0.7	0.8	0.8
t5	u	6	4	8	2	T	12	0.9	0.7	0.7	0.6	0.5
t5	u	6	4	1	3	F	12	1	0.5	0.5	0.5	0.5
t5	u	6	4	16	3	F	12	1	0.4	0.5	0.6	0.5
t5	u	6	4	18	3	T	12	0.25	0.9	1	1	1
t5	u	6	4	15	3	T	12	0.99	0.6	0.4	0.5	0.3
t5	u	6	4	3	3	T	12	0.998	0.9	1	0.9	0.8
t5	u	6	4	10	3	T	12	1	0.4	0.3	0.5	0.4
t5	u	6	4	6	1	F	13	0.675	0.7	0.5	0.6	0.7
t5	u	6	4	1	1	F	13	1	0.5	0.5	0.5	0.5
t5	u	6	4	8	1	T	13	0.19	0.7	0.7	0.6	0.5
t5	u	6	4	14	1	T	13	0.2	0.5	0.4	0.2	0.1
t5	u	6	4	18	1	T	13	0.9	0.9	1	1	1
t5	u	6	4	12	1	T	13	0.902	0.7	0.6	0.8	0.5
t5	u	6	4	11	2	F	13	0.1	0.5	0.6	0.3	0.4
t5	u	6	4	13	2	F	13	1	1	0.9	0.5	0.1
t5	u	6	4	3	2	T	13	0.099	0.9	1	0.9	0.8
t5	u	6	4	7	2	T	13	0.1	1	0.5	0.6	0.1
t5	u	6	4	16	2	T	13	0.299	0.4	0.5	0.6	0.5
t5	u	6	4	15	2	T	13	0.999	0.6	0.4	0.5	0.3
t5	u	6	4	2	3	F	13	0.75	0.5	0.5	0.3	0.1
t5	u	6	4	10	3	F	13	1	0.4	0.3	0.5	0.4
t5	u	6	4	17	3	T	13	0.15	1	0.9	0.8	0.7
t5	u	6	4	4	3	T	13	0.4	0.5	0.3	0.2	0.5
t5	u	6	4	5	3	T	13	0.435	0.9	0.5	0.9	1
t5	u	6	4	9	3	T	13	0.75	0.6	0.7	0.8	0.8
t5	u	6	4	6	1	F	14	0.3	0.7	0.5	0.6	0.7
t5	u	6	4	11	1	F	14	0.375	0.5	0.6	0.3	0.4
t5	u	6	4	8	1	T	14	0.145	0.7	0.7	0.6	0.5
t5	u	6	4	12	1	T	14	0.821	0.7	0.6	0.8	0.5
t5	u	6	4	3	1	T	14	0.86	0.9	1	0.9	0.8
t5	u	6	4	15	1	T	14	1	0.6	0.4	0.5	0.3
t5	u	6	4	9	2	F	14	0.32	0.6	0.7	0.8	0.8
t5	u	6	4	2	2	F	14	0.65	0.5	0.5	0.3	0.1
t5	u	6	4	17	2	T	14	0.185	1	0.9	0.8	0.7
t5	u	6	4	18	2	T	14	0.3	0.9	1	1	1
t5	u	6	4	10	2	T	14	0.35	0.4	0.3	0.5	0.4
t5	u	6	4	5	2	T	14	0.436	0.9	0.5	0.9	1
t5	u	6	4	1	3	F	14	0.45	0.5	0.5	0.5	0.5
t5	u	6	4	4	3	F	14	0.65	0.5	0.3	0.2	0.5
t5	u	6	4	7	3	T	14	0.087	1	0.5	0.6	0.1
t5	u	6	4	14	3	T	14	0.799	0.5	0.4	0.2	0.1
t5	u	6	4	13	3	T	14	1	1	0.9	0.5	0.1
t5	u	6	4	16	3	T	14	1	0.4	0.5	0.6	0.5
t5	u	6	4	12	1	F	15	0.753	0.7	0.6	0.8	0.5
t5	u	6	4	1	1	F	15	1	0.5	0.5	0.5	0.5
t5	u	6	4	6	1	T	15	0.145	0.7	0.5	0.6	0.7
t5	u	6	4	8	1	T	15	0.25	0.7	0.7	0.6	0.5
t5	u	6	4	14	1	T	15	0.475	0.5	0.4	0.2	0.1
t5	u	6	4	15	1	T	15	1	0.6	0.4	0.5	0.3
t5	u	6	4	13	2	F	15	0.1	1	0.9	0.5	0.1
t5	u	6	4	18	2	F	15	0.3	0.9	1	1	1
t5	u	6	4	17	2	T	15	0.229	1	0.9	0.8	0.7
t5	u	6	4	11	2	T	15	0.4	0.5	0.6	0.3	0.4
t5	u	6	4	10	2	T	15	0.999	0.4	0.3	0.5	0.4
t5	u	6	4	16	2	T	15	1	0.4	0.5	0.6	0.5
t5	u	6	4	5	3	F	15	0.435	0.9	0.5	0.9	1
t5	u	6	4	2	3	F	15	0.65	0.5	0.5	0.3	0.1
t5	u	6	4	9	3	T	15	0.715	0.6	0.7	0.8	0.8
t5	u	6	4	4	3	T	15	0.75	0.5	0.3	0.2	0.5
t5	u	6	4	7	3	T	15	0.75	1	0.5	0.6	0.1
t5	u	6	4	3	3	T	15	0.997	0.9	1	0.9	0.8
t5	u	6	4	2	1	F	16	0.425	0.5	0.5	0.3	0.1
t5	u	6	4	16	1	F	16	1	0.4	0.5	0.6	0.5
t5	u	6	4	10	1	T	16	0.2	0.4	0.3	0.5	0.4
t5	u	6	4	5	1	T	16	0.45	0.9	0.5	0.9	1
t5	u	6	4	4	1	T	16	0.725	0.5	0.3	0.2	0.5
t5	u	6	4	15	1	T	16	1	0.6	0.4	0.5	0.3
t5	u	6	4	11	2	F	16	0.25	0.5	0.6	0.3	0.4
t5	u	6	4	17	2	F	16	0.298	1	0.9	0.8	0.7
t5	u	6	4	3	2	T	16	0.099	0.9	1	0.9	0.8
t5	u	6	4	9	2	T	16	0.708	0.6	0.7	0.8	0.8
t5	u	6	4	13	2	T	16	1	1	0.9	0.5	0.1
t5	u	6	4	14	2	T	16	1	0.5	0.4	0.2	0.1
t5	u	6	4	18	3	F	16	0.2	0.9	1	1	1
t5	u	6	4	6	3	F	16	0.6	0.7	0.5	0.6	0.7
t5	u	6	4	1	3	T	16	0.35	0.5	0.5	0.5	0.5
t5	u	6	4	7	3	T	16	0.35	1	0.5	0.6	0.1
t5	u	6	4	12	3	T	16	0.369	0.7	0.6	0.8	0.5
t5	u	6	4	8	3	T	16	1	0.7	0.7	0.6	0.5
t5	u	6	4	5	1	F	17	0.45	0.9	0.5	0.9	1
t5	u	6	4	13	1	F	17	1	1	0.9	0.5	0.1
t5	u	6	4	8	1	T	17	0.125	0.7	0.7	0.6	0.5
t5	u	6	4	7	1	T	17	1	1	0.5	0.6	0.1
t5	u	6	4	10	1	T	17	1	0.4	0.3	0.5	0.4
t5	u	6	4	17	1	T	17	1	1	0.9	0.8	0.7
t5	u	6	4	16	2	F	17	0.199	0.4	0.5	0.6	0.5
t5	u	6	4	14	2	F	17	0.499	0.5	0.4	0.2	0.1
t5	u	6	4	1	2	T	17	0.3	0.5	0.5	0.5	0.5
t5	u	6	4	18	2	T	17	0.3	0.9	1	1	1
t5	u	6	4	4	2	T	17	0.85	0.5	0.3	0.2	0.5
t5	u	6	4	2	2	T	17	1	0.5	0.5	0.3	0.1
t5	u	6	4	3	3	F	17	0.18	0.9	1	0.9	0.8
t5	u	6	4	6	3	F	17	0.413	0.7	0.5	0.6	0.7
t5	u	6	4	12	3	T	17	0.29	0.7	0.6	0.8	0.5
t5	u	6	4	9	3	T	17	0.3	0.6	0.7	0.8	0.8
t5	u	6	4	15	3	T	17	0.425	0.6	0.4	0.5	0.3
t5	u	6	4	11	3	T	17	0.695	0.5	0.6	0.3	0.4
t5	u	6	4	16	1	F	18	0.299	0.4	0.5	0.6	0.5
t5	u	6	4	3	1	F	18	0.996	0.9	1	0.9	0.8
t5	u	6	4	11	1	T	18	0.195	0.5	0.6	0.3	0.4
t5	u	6	4	17	1	T	18	0.3	1	0.9	0.8	0.7
t5	u	6	4	12	1	T	18	0.467	0.7	0.6	0.8	0.5
t5	u	6	4	5	1	T	18	0.47	0.9	0.5	0.9	1
t5	u	6	4	10	2	F	18	1	0.4	0.3	0.5	0.4
t5	u	6	4	15	2	F	18	1	0.6	0.4	0.5	0.3
t5	u	6	4	18	2	T	18	0.2	0.9	1	1	1
t5	u	6	4	8	2	T	18	0.35	0.7	0.7	0.6	0.5
t5	u	6	4	14	2	T	18	0.599	0.5	0.4	0.2	0.1
t5	u	6	4	4	2	T	18	0.8	0.5	0.3	0.2	0.5
t5	u	6	4	9	3	F	18	0.43	0.6	0.7	0.8	0.8
t5	u	6	4	13	3	F	18	1	1	0.9	0.5	0.1
t5	u	6	4	2	3	T	18	0.325	0.5	0.5	0.3	0.1
t5	u	6	4	6	3	T	18	0.333	0.7	0.5	0.6	0.7
t5	u	6	4	7	3	T	18	0.75	1	0.5	0.6	0.1
t5	u	6	4	1	3	T	18	1	0.5	0.5	0.5	0.5
t5	u	6	4	14	1	F	19	0.525	0.5	0.4	0.2	0.1
t5	u	6	4	15	1	F	19	0.685	0.6	0.4	0.5	0.3
t5	u	6	4	6	1	T	19	0.313	0.7	0.5	0.6	0.7
t5	u	6	4	18	1	T	19	0.4	0.9	1	1	1
t5	u	6	4	5	1	T	19	0.469	0.9	0.5	0.9	1
t5	u	6	4	12	1	T	19	0.661	0.7	0.6	0.8	0.5
t5	u	6	4	9	2	F	19	0.8	0.6	0.7	0.8	0.8
t5	u	6	4	8	2	F	19	1	0.7	0.7	0.6	0.5
t5	u	6	4	3	2	T	19	0.099	0.9	1	0.9	0.8
t5	u	6	4	17	2	T	19	0.199	1	0.9	0.8	0.7
t5	u	6	4	16	2	T	19	0.298	0.4	0.5	0.6	0.5
t5	u	6	4	4	2	T	19	0.35	0.5	0.3	0.2	0.5
t5	u	6	4	2	3	F	19	0.325	0.5	0.5	0.3	0.1
t5	u	6	4	7	3	F	19	0.65	1	0.5	0.6	0.1
t5	u	6	4	13	3	T	19	0.099	1	0.9	0.5	0.1
t5	u	6	4	10	3	T	19	0.15	0.4	0.3	0.5	0.4
t5	u	6	4	11	3	T	19	0.2	0.5	0.6	0.3	0.4
t5	u	6	4	1	3	T	19	0.35	0.5	0.5	0.5	0.5
t5	u	6	4	4	1	F	20	0.45	0.5	0.3	0.2	0.5
t5	u	6	4	8	1	F	20	0.998	0.7	0.7	0.6	0.5
t5	u	6	4	12	1	T	20	0.312	0.7	0.6	0.8	0.5
t5	u	6	4	7	1	T	20	1	1	0.5	0.6	0.1
t5	u	6	4	10	1	T	20	1	0.4	0.3	0.5	0.4
t5	u	6	4	13	1	T	20	1	1	0.9	0.5	0.1
t5	u	6	4	17	2	F	20	0.089	1	0.9	0.8	0.7
t5	u	6	4	3	2	F	20	0.9	0.9	1	0.9	0.8
t5	u	6	4	11	2	T	20	0.088	0.5	0.6	0.3	0.4
t5	u	6	4	2	2	T	20	0.09	0.5	0.5	0.3	0.1
t5	u	6	4	14	2	T	20	0.25	0.5	0.4	0.2	0.1
t5	u	6	4	18	2	T	20	0.4	0.9	1	1	1
t5	u	6	4	15	3	F	20	0.295	0.6	0.4	0.5	0.3
t5	u	6	4	9	3	F	20	0.315	0.6	0.7	0.8	0.8
t5	u	6	4	16	3	T	20	0.199	0.4	0.5	0.6	0.5
t5	u	6	4	6	3	T	20	0.399	0.7	0.5	0.6	0.7
t5	u	6	4	5	3	T	20	0.45	0.9	0.5	0.9	1
t5	u	6	4	1	3	T	20	1	0.5	0.5	0.5	0.5
t5	u	6	4	3	1	F	21	0.099	0.9	1	0.9	0.8
t5	u	6	4	14	1	F	21	0.175	0.5	0.4	0.2	0.1
t5	u	6	4	5	1	T	21	0.449	0.9	0.5	0.9	1
t5	u	6	4	6	1	T	21	1	0.7	0.5	0.6	0.7
t5	u	6	4	13	1	T	21	1	1	0.9	0.5	0.1
t5	u	6	4	16	1	T	21	1	0.4	0.5	0.6	0.5
t5	u	6	4	15	2	F	21	0.95	0.6	0.4	0.5	0.3
t5	u	6	4	11	2	F	21	1	0.5	0.6	0.3	0.4
t5	u	6	4	8	2	T	21	0.199	0.7	0.7	0.6	0.5
t5	u	6	4	4	2	T	21	0.7	0.5	0.3	0.2	0.5
t5	u	6	4	9	2	T	21	0.72	0.6	0.7	0.8	0.8
t5	u	6	4	2	2	T	21	1	0.5	0.5	0.3	0.1
t5	u	6	4	18	3	F	21	0.09	0.9	1	1	1
t5	u	6	4	12	3	F	21	0.525	0.7	0.6	0.8	0.5
t5	u	6	4	17	3	T	21	0.555	1	0.9	0.8	0.7
t5	u	6	4	7	3	T	21	0.9	1	0.5	0.6	0.1
t5	u	6	4	1	3	T	21	1	0.5	0.5	0.5	0.5
t5	u	6	4	10	3	T	21	1	0.4	0.3	0.5	0.4
t5	u	6	4	9	1	F	22	0.769	0.6	0.7	0.8	0.8
t5	u	6	4	13	1	F	22	1	1	0.9	0.5	0.1
t5	u	6	4	12	1	T	22	0.255	0.7	0.6	0.8	0.5
t5	u	6	4	2	1	T	22	0.315	0.5	0.5	0.3	0.1
t5	u	6	4	10	1	T	22	1	0.4	0.3	0.5	0.4
t5	u	6	4	16	1	T	22	1	0.4	0.5	0.6	0.5
t5	u	6	4	18	2	F	22	0.4	0.9	1	1	1
t5	u	6	4	1	2	F	22	1	0.5	0.5	0.5	0.5
t5	u	6	4	14	2	T	22	0.299	0.5	0.4	0.2	0.1
t5	u	6	4	5	2	T	22	0.45	0.9	0.5	0.9	1
t5	u	6	4	17	2	T	22	0.56	1	0.9	0.8	0.7
t5	u	6	4	3	2	T	22	0.999	0.9	1	0.9	0.8
t5	u	6	4	8	3	F	22	0.135	0.7	0.7	0.6	0.5
t5	u	6	4	6	3	F	22	1	0.7	0.5	0.6	0.7
t5	u	6	4	11	3	T	22	0.175	0.5	0.6	0.3	0.4
t5	u	6	4	4	3	T	22	0.55	0.5	0.3	0.2	0.5
t5	u	6	4	15	3	T	22	0.998	0.6	0.4	0.5	0.3
t5	u	6	4	7	3	T	22	1	1	0.5	0.6	0.1
t5	u	6	4	12	1	F	23	0.205	0.7	0.6	0.8	0.5
t5	u	6	4	3	1	F	23	0.299	0.9	1	0.9	0.8
t5	u	6	4	6	1	T	23	0.119	0.7	0.5	0.6	0.7
t5	u	6	4	11	1	T	23	0.13	0.5	0.6	0.3	0.4
t5	u	6	4	18	1	T	23	0.3	0.9	1	1	1
t5	u	6	4	17	1	T	23	0.556	1	0.9	0.8	0.7
t5	u	6	4	8	2	F	23	0.099	0.7	0.7	0.6	0.5
t5	u	6	4	10	2	F	23	1	0.4	0.3	0.5	0.4
t5	u	6	4	14	2	T	23	0.3	0.5	0.4	0.2	0.1
t5	u	6	4	5	2	T	23	0.44	0.9	0.5	0.9	1
t5	u	6	4	15	2	T	23	0.605	0.6	0.4	0.5	0.3
t5	u	6	4	4	2	T	23	1	0.5	0.3	0.2	0.5
t5	u	6	4	2	3	F	23	0.35	0.5	0.5	0.3	0.1
t5	u	6	4	9	3	F	23	0.78	0.6	0.7	0.8	0.8
t5	u	6	4	7	3	T	23	0.4	1	0.5	0.6	0.1
t5	u	6	4	1	3	T	23	1	0.5	0.5	0.5	0.5
t5	u	6	4	13	3	T	23	1	1	0.9	0.5	0.1
t5	u	6	4	16	3	T	23	1	0.4	0.5	0.6	0.5
t5	u	6	4	8	1	F	24	0.125	0.7	0.7	0.6	0.5
t5	u	6	4	15	1	F	24	0.5	0.6	0.4	0.5	0.3
t5	u	6	4	13	1	T	24	0.1	1	0.9	0.5	0.1
t5	u	6	4	6	1	T	24	0.256	0.7	0.5	0.6	0.7
t5	u	6	4	12	1	T	24	0.5	0.7	0.6	0.8	0.5
t5	u	6	4	4	1	T	24	0.95	0.5	0.3	0.2	0.5
t5	u	6	4	11	2	F	24	0.34	0.5	0.6	0.3	0.4
t5	u	6	4	3	2	F	24	1	0.9	1	0.9	0.8
t5	u	6	4	16	2	T	24	0.098	0.4	0.5	0.6	0.5
t5	u	6	4	7	2	T	24	0.299	1	0.5	0.6	0.1
t5	u	6	4	14	2	T	24	0.301	0.5	0.4	0.2	0.1
t5	u	6	4	9	2	T	24	0.83	0.6	0.7	0.8	0.8
t5	u	6	4	5	3	F	24	0.445	0.9	0.5	0.9	1
t5	u	6	4	2	3	F	24	0.475	0.5	0.5	0.3	0.1
t5	u	6	4	10	3	T	24	0.095	0.4	0.3	0.5	0.4
t5	u	6	4	18	3	T	24	0.2	0.9	1	1	1
t5	u	6	4	1	3	T	24	0.25	0.5	0.5	0.5	0.5
t5	u	6	4	17	3	T	24	0.6	1	0.9	0.8	0.7
t5	u	6	4	3	1	F	25	0.097	0.9	1	0.9	0.8
t5	u	6	4	7	1	F	25	1	1	0.5	0.6	0.1
t5	u	6	4	11	1	T	25	0.11	0.5	0.6	0.3	0.4
t5	u	6	4	5	1	T	25	0.4	0.9	0.5	0.9	1
t5	u	6	4	15	1	T	25	0.79	0.6	0.4	0.5	0.3
t5	u	6	4	4	1	T	25	0.82	0.5	0.3	0.2	0.5
t5	u	6	4	8	2	F	25	0.069	0.7	0.7	0.6	0.5
t5	u	6	4	6	2	F	25	0.199	0.7	0.5	0.6	0.7
t5	u	6	4	18	2	T	25	0.4	0.9	1	1	1
t5	u	6	4	1	2	T	25	1	0.5	0.5	0.5	0.5
t5	u	6	4	13	2	T	25	1	1	0.9	0.5	0.1
t5	u	6	4	16	2	T	25	1	0.4	0.5	0.6	0.5
t5	u	6	4	17	3	F	25	0.619	1	0.9	0.8	0.7
t5	u	6	4	9	3	F	25	0.815	0.6	0.7	0.8	0.8
t5	u	6	4	10	3	T	25	0.098	0.4	0.3	0.5	0.4
t5	u	6	4	14	3	T	25	0.298	0.5	0.4	0.2	0.1
t5	u	6	4	2	3	T	25	0.459	0.5	0.5	0.3	0.1
t5	u	6	4	12	3	T	25	0.792	0.7	0.6	0.8	0.5
t5	u	6	4	17	1	F	26	0.429	1	0.9	0.8	0.7
t5	u	6	4	1	1	F	26	1	0.5	0.5	0.5	0.5
t5	u	6	4	9	1	T	26	0.78	0.6	0.7	0.8	0.8
t5	u	6	4	15	1	T	26	0.825	0.6	0.4	0.5	0.3
t5	u	6	4	3	1	T	26	0.999	0.9	1	0.9	0.8
t5	u	6	4	10	1	T	26	1	0.4	0.3	0.5	0.4
t5	u	6	4	14	2	F	26	0.199	0.5	0.4	0.2	0.1
t5	u	6	4	12	2	F	26	0.394	0.7	0.6	0.8	0.5
t5	u	6	4	16	2	T	26	0.299	0.4	0.5	0.6	0.5
t5	u	6	4	4	2	T	26	0.9	0.5	0.3	0.2	0.5
t5	u	6	4	11	2	T	26	1	0.5	0.6	0.3	0.4
t5	u	6	4	13	2	T	26	1	1	0.9	0.5	0.1
t5	u	6	4	6	3	F	26	1	0.7	0.5	0.6	0.7
t5	u	6	4	7	3	F	26	1	1	0.5	0.6	0.1
t5	u	6	4	5	3	T	26	0.415	0.9	0.5	0.9	1
t5	u	6	4	8	3	T	26	0.45	0.7	0.7	0.6	0.5
t5	u	6	4	18	3	T	26	0.5	0.9	1	1	1
t5	u	6	4	2	3	T	26	1	0.5	0.5	0.3	0.1
t5	u	6	4	15	1	F	27	0.08	0.6	0.4	0.5	0.3
t5	u	6	4	17	1	F	27	1	1	0.9	0.8	0.7
t5	u	6	4	14	1	T	27	0.095	0.5	0.4	0.2	0.1
t5	u	6	4	11	1	T	27	0.156	0.5	0.6	0.3	0.4
t5	u	6	4	6	1	T	27	0.7	0.7	0.5	0.6	0.7
t5	u	6	4	4	1	T	27	0.85	0.5	0.3	0.2	0.5
t5	u	6	4	1	2	F	27	0.15	0.5	0.5	0.5	0.5
t5	u	6	4	13	2	F	27	1	1	0.9	0.5	0.1
t5	u	6	4	2	2	T	27	0.3	0.5	0.5	0.3	0.1
t5	u	6	4	9	2	T	27	0.74	0.6	0.7	0.8	0.8
t5	u	6	4	7	2	T	27	0.99	1	0.5	0.6	0.1
t5	u	6	4	10	2	T	27	1	0.4	0.3	0.5	0.4
t5	u	6	4	12	3	F	27	0.963	0.7	0.6	0.8	0.5
t5	u	6	4	16	3	F	27	1	0.4	0.5	0.6	0.5
t5	u	6	4	8	3	T	27	0.145	0.7	0.7	0.6	0.5
t5	u	6	4	18	3	T	27	0.4	0.9	1	1	1
t5	u	6	4	5	3	T	27	0.416	0.9	0.5	0.9	1
t5	u	6	4	3	3	T	27	0.8	0.9	1	0.9	0.8
t5	u	6	4	1	1	F	28	0.15	0.5	0.5	0.5	0.5
t5	u	6	4	18	1	F	28	0.2	0.9	1	1	1
t5	u	6	4	2	1	T	28	1	0.5	0.5	0.3	0.1
t5	u	6	4	7	1	T	28	1	1	0.5	0.6	0.1
t5	u	6	4	13	1	T	28	1	1	0.9	0.5	0.1
t5	u	6	4	15	1	T	28	1	0.6	0.4	0.5	0.3
t5	u	6	4	12	2	F	28	0.639	0.7	0.6	0.8	0.5
t5	u	6	4	10	2	F	28	1	0.4	0.3	0.5	0.4
t5	u	6	4	14	2	T	28	0.1	0.5	0.4	0.2	0.1
t5	u	6	4	17	2	T	28	0.1	1	0.9	0.8	0.7
t5	u	6	4	4	2	T	28	1	0.5	0.3	0.2	0.5
t5	u	6	4	11	2	T	28	1	0.5	0.6	0.3	0.4
t5	u	6	4	8	3	F	28	0.059	0.7	0.7	0.6	0.5
t5	u	6	4	16	3	F	28	0.299	0.4	0.5	0.6	0.5
t5	u	6	4	5	3	T	28	0.425	0.9	0.5	0.9	1
t5	u	6	4	9	3	T	28	0.7	0.6	0.7	0.8	0.8
t5	u	6	4	3	3	T	28	0.75	0.9	1	0.9	0.8
t5	u	6	4	6	3	T	28	1	0.7	0.5	0.6	0.7
t5	u	6	4	12	1	F	29	0.9	0.7	0.6	0.8	0.5
t5	u	6	4	1	1	F	29	1	0.5	0.5	0.5	0.5
t5	u	6	4	16	1	T	29	0.299	0.4	0.5	0.6	0.5
t5	u	6	4	5	1	T	29	0.42	0.9	0.5	0.9	1
t5	u	6	4	9	1	T	29	0.53	0.6	0.7	0.8	0.8
t5	u	6	4	8	1	T	29	1	0.7	0.7	0.6	0.5
t5	u	6	4	7	2	F	29	1	1	0.5	0.6	0.1
t5	u	6	4	15	2	F	29	1	0.6	0.4	0.5	0.3
t5	u	6	4	17	2	T	29	0.069	1	0.9	0.8	0.7
t5	u	6	4	14	2	T	29	0.299	0.5	0.4	0.2	0.1
t5	u	6	4	6	2	T	29	0.45	0.7	0.5	0.6	0.7
t5	u	6	4	4	2	T	29	0.975	0.5	0.3	0.2	0.5
t5	u	6	4	11	3	F	29	1	0.5	0.6	0.3	0.4
t5	u	6	4	13	3	F	29	1	1	0.9	0.5	0.1
t5	u	6	4	3	3	T	29	0.12	0.9	1	0.9	0.8
t5	u	6	4	2	3	T	29	1	0.5	0.5	0.3	0.1
t5	u	6	4	10	3	T	29	1	0.4	0.3	0.5	0.4
t5	u	6	4	18	3	T	29	1	0.9	1	1	1
t5	u	6	4	8	1	F	30	0.79	0.7	0.7	0.6	0.5
t5	u	6	4	1	1	F	30	1	0.5	0.5	0.5	0.5
t5	u	6	4	15	1	T	30	0.025	0.6	0.4	0.5	0.3
t5	u	6	4	13	1	T	30	0.1	1	0.9	0.5	0.1
t5	u	6	4	11	1	T	30	0.175	0.5	0.6	0.3	0.4
t5	u	6	4	18	1	T	30	1	0.9	1	1	1
t5	u	6	4	17	2	F	30	0.079	1	0.9	0.8	0.7
t5	u	6	4	5	2	F	30	0.426	0.9	0.5	0.9	1
t5	u	6	4	6	2	T	30	0.133	0.7	0.5	0.6	0.7
t5	u	6	4	2	2	T	30	0.295	0.5	0.5	0.3	0.1
t5	u	6	4	14	2	T	30	0.298	0.5	0.4	0.2	0.1
t5	u	6	4	12	2	T	30	0.573	0.7	0.6	0.8	0.5
t5	u	6	4	9	3	F	30	0.49	0.6	0.7	0.8	0.8
t5	u	6	4	4	3	F	30	0.95	0.5	0.3	0.2	0.5
t5	u	6	4	3	3	T	30	0.12	0.9	1	0.9	0.8
t5	u	6	4	7	3	T	30	1	1	0.5	0.6	0.1
t5	u	6	4	10	3	T	30	1	0.4	0.3	0.5	0.4
t5	u	6	4	16	3	T	30	1	0.4	0.5	0.6	0.5
t5	u	6	4	1	1	F	31	0.15	0.5	0.5	0.5	0.5
t5	u	6	4	5	1	F	31	0.42	0.9	0.5	0.9	1
t5	u	6	4	3	1	T	31	0.16	0.9	1	0.9	0.8
t5	u	6	4	18	1	T	31	0.5	0.9	1	1	1
t5	u	6	4	9	1	T	31	0.63	0.6	0.7	0.8	0.8
t5	u	6	4	7	1	T	31	1	1	0.5	0.6	0.1
t5	u	6	4	17	2	F	31	0.433	1	0.9	0.8	0.7
t5	u	6	4	16	2	F	31	1	0.4	0.5	0.6	0.5
t5	u	6	4	6	2	T	31	0.313	0.7	0.5	0.6	0.7
t5	u	6	4	8	2	T	31	1	0.7	0.7	0.6	0.5
t5	u	6	4	10	2	T	31	1	0.4	0.3	0.5	0.4
t5	u	6	4	15	2	T	31	1	0.6	0.4	0.5	0.3
t5	u	6	4	14	3	F	31	0.175	0.5	0.4	0.2	0.1
t5	u	6	4	13	3	F	31	1	1	0.9	0.5	0.1
t5	u	6	4	12	3	T	31	0.222	0.7	0.6	0.8	0.5
t5	u	6	4	11	3	T	31	0.245	0.5	0.6	0.3	0.4
t5	u	6	4	2	3	T	31	0.999	0.5	0.5	0.3	0.1
t5	u	6	4	4	3	T	31	1	0.5	0.3	0.2	0.5
t5	u	6	4	16	1	F	32	0.299	0.4	0.5	0.6	0.5
t5	u	6	4	6	1	F	32	0.35	0.7	0.5	0.6	0.7
t5	u	6	4	17	1	T	32	0.199	1	0.9	0.8	0.7
t5	u	6	4	4	1	T	32	0.95	0.5	0.3	0.2	0.5
t5	u	6	4	10	1	T	32	1	0.4	0.3	0.5	0.4
t5	u	6	4	13	1	T	32	1	1	0.9	0.5	0.1
t5	u	6	4	18	2	F	32	0.6	0.9	1	1	1
t5	u	6	4	7	2	F	32	1	1	0.5	0.6	0.1
t5	u	6	4	5	2	T	32	0.45	0.9	0.5	0.9	1
t5	u	6	4	9	2	T	32	0.765	0.6	0.7	0.8	0.8
t5	u	6	4	2	2	T	32	0.859	0.5	0.5	0.3	0.1
t5	u	6	4	11	2	T	32	1	0.5	0.6	0.3	0.4
t5	u	6	4	8	3	F	32	0.168	0.7	0.7	0.6	0.5
t5	u	6	4	12	3	F	32	0.299	0.7	0.6	0.8	0.5
t5	u	6	4	1	3	T	32	0.15	0.5	0.5	0.5	0.5
t5	u	6	4	3	3	T	32	0.155	0.9	1	0.9	0.8
t5	u	6	4	14	3	T	32	0.175	0.5	0.4	0.2	0.1
t5	u	6	4	15	3	T	32	0.78	0.6	0.4	0.5	0.3
